,ID,Income.Group
8236,40798,<=50K
8237,40799,<=50K
8238,40800,<=50K
8239,40801,>50K
8240,40802,<=50K
8241,40803,<=50K
8242,40804,<=50K
8243,40805,<=50K
8244,40806,<=50K
8245,40807,<=50K
8246,40808,<=50K
8247,40809,<=50K
8248,40810,<=50K
8249,40811,>50K
8250,40812,<=50K
8251,40813,<=50K
8252,40814,>50K
8253,40815,<=50K
8254,40816,<=50K
8255,40817,<=50K
8256,40818,<=50K
8257,40819,<=50K
8258,40820,<=50K
8259,40821,<=50K
8260,40822,<=50K
8261,40823,<=50K
8262,40824,<=50K
8263,40825,<=50K
8264,40826,>50K
8265,40827,<=50K
8266,40828,<=50K
8267,40829,<=50K
8268,40830,<=50K
8269,40831,>50K
8270,40832,<=50K
8271,40833,<=50K
8272,40834,<=50K
8273,40835,<=50K
8274,40836,<=50K
8275,40837,<=50K
8276,40838,<=50K
8277,40839,<=50K
8278,40840,<=50K
8279,40841,<=50K
8280,40842,<=50K
8281,40843,<=50K
8282,40844,<=50K
8283,40845,<=50K
8284,40846,<=50K
8285,40847,<=50K
8286,40848,<=50K
8287,40849,<=50K
8288,40850,<=50K
8289,40851,<=50K
8290,40852,<=50K
8291,40853,<=50K
8292,40854,>50K
8293,40855,>50K
8294,40856,<=50K
8295,40857,<=50K
8296,40858,<=50K
8297,40859,<=50K
8298,40860,<=50K
8299,40861,>50K
8300,40862,<=50K
8301,40863,>50K
8302,40864,<=50K
8303,40865,<=50K
8304,40866,<=50K
8305,40867,<=50K
8306,40868,>50K
8307,40869,<=50K
8308,40870,<=50K
8309,40871,<=50K
8310,40872,<=50K
8311,40873,>50K
8312,40874,<=50K
8313,40875,<=50K
8314,40876,<=50K
8315,40877,<=50K
8316,40878,<=50K
8317,40879,<=50K
8318,40880,<=50K
8319,40881,<=50K
8320,40882,<=50K
8321,40883,<=50K
8322,40884,<=50K
8323,40885,<=50K
8324,40886,>50K
8325,40887,<=50K
8326,40888,<=50K
8327,40889,<=50K
8328,40890,<=50K
8329,40891,<=50K
8330,40892,<=50K
8331,40893,>50K
8332,40894,<=50K
8333,40895,<=50K
8334,40896,<=50K
8335,40897,<=50K
8336,40898,<=50K
8337,40899,<=50K
8338,40900,<=50K
8339,40901,<=50K
8340,40902,<=50K
8341,40903,<=50K
8342,40904,<=50K
8343,40905,<=50K
8344,40906,<=50K
8345,40907,>50K
8346,40908,<=50K
8347,40909,<=50K
8348,40910,<=50K
8349,40911,<=50K
8350,40912,<=50K
8351,40913,>50K
8352,40914,<=50K
8353,40915,<=50K
8354,40916,<=50K
8355,40917,<=50K
8356,40918,<=50K
8357,40919,<=50K
8358,40920,<=50K
8359,40921,<=50K
8360,40922,>50K
8361,40923,<=50K
8362,40924,<=50K
8363,40925,<=50K
8364,40926,<=50K
8365,40927,<=50K
8366,40928,<=50K
8367,40929,<=50K
8368,40930,<=50K
8369,40931,<=50K
8370,40932,<=50K
8371,40933,<=50K
8372,40934,<=50K
8373,40935,>50K
8374,40936,>50K
8375,40937,<=50K
8376,40938,<=50K
8377,40939,<=50K
8378,40940,<=50K
8379,40941,<=50K
8380,40942,<=50K
8381,40943,<=50K
8382,40944,<=50K
8383,40945,<=50K
8384,40946,<=50K
8385,40947,<=50K
8386,40948,<=50K
8387,40949,<=50K
8388,40950,<=50K
8389,40951,<=50K
8390,40952,<=50K
8391,40953,<=50K
8392,40954,<=50K
8393,40955,<=50K
8394,40956,>50K
8395,40957,<=50K
8396,40958,<=50K
8397,40959,<=50K
8398,40960,<=50K
8399,40961,>50K
8400,40962,<=50K
8401,40963,<=50K
8402,40964,>50K
8403,40965,<=50K
8404,40966,<=50K
8405,40967,<=50K
8406,40968,<=50K
8407,40969,<=50K
8408,40970,<=50K
8409,40971,<=50K
8410,40972,<=50K
8411,40973,<=50K
8412,40974,>50K
8413,40975,<=50K
8414,40976,<=50K
8415,40977,<=50K
8416,40978,<=50K
8417,40979,<=50K
8418,40980,<=50K
8419,40981,<=50K
8420,40982,<=50K
8421,40983,<=50K
8422,40984,<=50K
8423,40985,<=50K
8424,40986,<=50K
8425,40987,<=50K
8426,40988,<=50K
8427,40989,>50K
8428,40990,<=50K
8429,40991,>50K
8430,40992,<=50K
8431,40993,<=50K
8432,40994,<=50K
8433,40995,<=50K
8434,40996,<=50K
8435,40997,>50K
8436,40998,<=50K
8437,40999,<=50K
8438,41000,>50K
8439,41001,>50K
8440,41002,<=50K
8441,41003,<=50K
8442,41004,<=50K
8443,41005,<=50K
8444,41006,<=50K
8445,41007,<=50K
8446,41008,<=50K
8447,41009,<=50K
8448,41010,<=50K
8449,41011,<=50K
8450,41012,<=50K
8451,41013,<=50K
8452,41014,<=50K
8453,41015,<=50K
8454,41016,<=50K
8455,41017,<=50K
8456,41018,<=50K
8457,41019,<=50K
8458,41020,<=50K
8459,41021,<=50K
8460,41022,<=50K
8461,41023,<=50K
8462,41024,<=50K
8463,41025,>50K
8464,41026,>50K
8465,41027,<=50K
8466,41028,<=50K
8467,41029,<=50K
8468,41030,<=50K
8469,41031,<=50K
8470,41032,<=50K
8471,41033,<=50K
8472,41034,<=50K
8473,41035,<=50K
8474,41036,<=50K
8475,41037,<=50K
8476,41038,<=50K
8477,41039,<=50K
8478,41040,<=50K
8479,41041,<=50K
8480,41042,<=50K
8481,41043,<=50K
8482,41044,<=50K
8483,41045,<=50K
8484,41046,<=50K
8485,41047,<=50K
8486,41048,<=50K
8487,41049,<=50K
8488,41050,>50K
8489,41051,<=50K
8490,41052,<=50K
8491,41053,<=50K
8492,41054,<=50K
8493,41055,<=50K
8494,41056,<=50K
8495,41057,<=50K
8496,41058,<=50K
8497,41059,<=50K
8498,41060,<=50K
8499,41061,>50K
8500,41062,<=50K
8501,41063,<=50K
8502,41064,>50K
8503,41065,<=50K
8504,41066,>50K
8505,41067,<=50K
8506,41068,<=50K
8507,41069,>50K
8508,41070,<=50K
8509,41071,<=50K
8510,41072,>50K
8511,41073,<=50K
8512,41074,>50K
8513,41075,<=50K
8514,41076,<=50K
8515,41077,<=50K
8516,41078,>50K
8517,41079,<=50K
8518,41080,>50K
8519,41081,<=50K
8520,41082,<=50K
8521,41083,<=50K
8522,41084,<=50K
8523,41085,<=50K
8524,41086,<=50K
8525,41087,<=50K
8526,41088,>50K
8527,41089,<=50K
8528,41090,<=50K
8529,41091,<=50K
8530,41092,<=50K
8531,41093,<=50K
8532,41094,<=50K
8533,41095,<=50K
8534,41096,<=50K
8535,41097,<=50K
8536,41098,<=50K
8537,41099,<=50K
8538,41100,<=50K
8539,41101,<=50K
8540,41102,<=50K
8541,41103,>50K
8542,41104,<=50K
8543,41105,>50K
8544,41106,<=50K
8545,41107,<=50K
8546,41108,<=50K
8547,41109,<=50K
8548,41110,<=50K
8549,41111,<=50K
8550,41112,<=50K
8551,41113,<=50K
8552,41114,<=50K
8553,41115,<=50K
8554,41116,>50K
8555,41117,<=50K
8556,41118,<=50K
8557,41119,<=50K
8558,41120,<=50K
8559,41121,>50K
8560,41122,>50K
8561,41123,<=50K
8562,41124,<=50K
8563,41125,<=50K
8564,41126,>50K
8565,41127,<=50K
8566,41128,<=50K
8567,41129,<=50K
8568,41130,<=50K
8569,41131,<=50K
8570,41132,<=50K
8571,41133,<=50K
8572,41134,>50K
8573,41135,<=50K
8574,41136,<=50K
8575,41137,<=50K
8576,41138,<=50K
8577,41139,<=50K
8578,41140,<=50K
8579,41141,<=50K
8580,41142,<=50K
8581,41143,<=50K
8582,41144,<=50K
8583,41145,<=50K
8584,41146,>50K
8585,41147,<=50K
8586,41148,<=50K
8587,41149,<=50K
8588,41150,>50K
8589,41151,<=50K
8590,41152,<=50K
8591,41153,<=50K
8592,41154,<=50K
8593,41155,<=50K
8594,41156,<=50K
8595,41157,<=50K
8596,41158,<=50K
8597,41159,<=50K
8598,41160,<=50K
8599,41161,<=50K
8600,41162,<=50K
8601,41163,<=50K
8602,41164,<=50K
8603,41165,<=50K
8604,41166,>50K
8605,41167,<=50K
8606,41168,<=50K
8607,41169,<=50K
8608,41170,<=50K
8609,41171,<=50K
8610,41172,<=50K
8611,41173,<=50K
8612,41174,<=50K
8613,41175,<=50K
8614,41176,<=50K
8615,41177,<=50K
8616,41178,<=50K
8617,41179,>50K
8618,41180,<=50K
8619,41181,<=50K
8620,41182,<=50K
8621,41183,<=50K
8622,41184,<=50K
8623,41185,<=50K
8624,41186,>50K
8625,41187,<=50K
8626,41188,<=50K
8627,41189,<=50K
8628,41190,<=50K
8629,41191,<=50K
8630,41192,<=50K
8631,41193,<=50K
8632,41194,<=50K
8633,41195,<=50K
8634,41196,<=50K
8635,41197,<=50K
8636,41198,<=50K
8637,41199,<=50K
8638,41200,<=50K
8639,41201,<=50K
8640,41202,<=50K
8641,41203,<=50K
8642,41204,<=50K
8643,41205,<=50K
8644,41206,<=50K
8645,41207,<=50K
8646,41208,<=50K
8647,41209,<=50K
8648,41210,<=50K
8649,41211,<=50K
8650,41212,>50K
8651,41213,<=50K
8652,41214,<=50K
8653,41215,<=50K
8654,41216,>50K
8655,41217,<=50K
8656,41218,<=50K
8657,41219,<=50K
8658,41220,<=50K
8659,41221,<=50K
8660,41222,<=50K
8661,41223,<=50K
8662,41224,<=50K
8663,41225,<=50K
8664,41226,<=50K
8665,41227,>50K
8666,41228,<=50K
8667,41229,<=50K
8668,41230,>50K
8669,41231,<=50K
8670,41232,<=50K
8671,41233,<=50K
8672,41234,<=50K
8673,41235,<=50K
8674,41236,<=50K
8675,41237,>50K
8676,41238,>50K
8677,41239,<=50K
8678,41240,<=50K
8679,41241,>50K
8680,41242,<=50K
8681,41243,<=50K
8682,41244,<=50K
8683,41245,<=50K
8684,41246,<=50K
8685,41247,<=50K
8686,41248,<=50K
8687,41249,<=50K
8688,41250,<=50K
8689,41251,<=50K
8690,41252,<=50K
8691,41253,<=50K
8692,41254,<=50K
8693,41255,<=50K
8694,41256,<=50K
8695,41257,<=50K
8696,41258,<=50K
8697,41259,<=50K
8698,41260,<=50K
8699,41261,>50K
8700,41262,>50K
8701,41263,<=50K
8702,41264,<=50K
8703,41265,<=50K
8704,41266,<=50K
8705,41267,<=50K
8706,41268,<=50K
8707,41269,<=50K
8708,41270,<=50K
8709,41271,>50K
8710,41272,<=50K
8711,41273,>50K
8712,41274,<=50K
8713,41275,<=50K
8714,41276,<=50K
8715,41277,>50K
8716,41278,<=50K
8717,41279,<=50K
8718,41280,>50K
8719,41281,>50K
8720,41282,<=50K
8721,41283,<=50K
8722,41284,<=50K
8723,41285,<=50K
8724,41286,<=50K
8725,41287,<=50K
8726,41288,<=50K
8727,41289,<=50K
8728,41290,<=50K
8729,41291,<=50K
8730,41292,<=50K
8731,41293,<=50K
8732,41294,<=50K
8733,41295,<=50K
8734,41296,>50K
8735,41297,<=50K
8736,41298,>50K
8737,41299,<=50K
8738,41300,<=50K
8739,41301,<=50K
8740,41302,>50K
8741,41303,<=50K
8742,41304,<=50K
8743,41305,<=50K
8744,41306,<=50K
8745,41307,<=50K
8746,41308,>50K
8747,41309,<=50K
8748,41310,<=50K
8749,41311,<=50K
8750,41312,<=50K
8751,41313,<=50K
8752,41314,<=50K
8753,41315,<=50K
8754,41316,<=50K
8755,41317,<=50K
8756,41318,<=50K
8757,41319,>50K
8758,41320,<=50K
8759,41321,>50K
8760,41322,<=50K
8761,41323,<=50K
8762,41324,<=50K
8763,41325,<=50K
8764,41326,<=50K
8765,41327,<=50K
8766,41328,<=50K
8767,41329,>50K
8768,41330,<=50K
8769,41331,<=50K
8770,41332,<=50K
8771,41333,<=50K
8772,41334,<=50K
8773,41335,<=50K
8774,41336,<=50K
8775,41337,<=50K
8776,41338,<=50K
8777,41339,<=50K
8778,41340,<=50K
8779,41341,<=50K
8780,41342,<=50K
8781,41343,<=50K
8782,41344,<=50K
8783,41345,<=50K
8784,41346,<=50K
8785,41347,<=50K
8786,41348,<=50K
8787,41349,>50K
8788,41350,<=50K
8789,41351,<=50K
8790,41352,<=50K
8791,41353,<=50K
8792,41354,<=50K
8793,41355,>50K
8794,41356,<=50K
8795,41357,<=50K
8796,41358,<=50K
8797,41359,<=50K
8798,41360,<=50K
8799,41361,<=50K
8800,41362,<=50K
8801,41363,>50K
8802,41364,<=50K
8803,41365,<=50K
8804,41366,<=50K
8805,41367,<=50K
8806,41368,<=50K
8807,41369,<=50K
8808,41370,<=50K
8809,41371,<=50K
8810,41372,<=50K
8811,41373,<=50K
8812,41374,<=50K
8813,41375,<=50K
8814,41376,<=50K
8815,41377,<=50K
8816,41378,<=50K
8817,41379,<=50K
8818,41380,>50K
8819,41381,<=50K
8820,41382,<=50K
8821,41383,<=50K
8822,41384,<=50K
8823,41385,<=50K
8824,41386,<=50K
8825,41387,<=50K
8826,41388,<=50K
8827,41389,<=50K
8828,41390,<=50K
8829,41391,<=50K
8830,41392,<=50K
8831,41393,<=50K
8832,41394,<=50K
8833,41395,<=50K
8834,41396,<=50K
8835,41397,<=50K
8836,41398,<=50K
8837,41399,<=50K
8838,41400,<=50K
8839,41401,<=50K
8840,41402,<=50K
8841,41403,<=50K
8842,41404,<=50K
8843,41405,<=50K
8844,41406,<=50K
8845,41407,<=50K
8846,41408,<=50K
8847,41409,<=50K
8848,41410,<=50K
8849,41411,<=50K
8850,41412,>50K
8851,41413,<=50K
8852,41414,<=50K
8853,41415,<=50K
8854,41416,<=50K
8855,41417,<=50K
8856,41418,<=50K
8857,41419,<=50K
8858,41420,<=50K
8859,41421,>50K
8860,41422,<=50K
8861,41423,<=50K
8862,41424,<=50K
8863,41425,<=50K
8864,41426,<=50K
8865,41427,<=50K
8866,41428,<=50K
8867,41429,<=50K
8868,41430,<=50K
8869,41431,<=50K
8870,41432,>50K
8871,41433,<=50K
8872,41434,<=50K
8873,41435,<=50K
8874,41436,<=50K
8875,41437,<=50K
8876,41438,>50K
8877,41439,<=50K
8878,41440,>50K
8879,41441,<=50K
8880,41442,<=50K
8881,41443,<=50K
8882,41444,<=50K
8883,41445,>50K
8884,41446,<=50K
8885,41447,>50K
8886,41448,<=50K
8887,41449,<=50K
8888,41450,<=50K
8889,41451,<=50K
8890,41452,<=50K
8891,41453,>50K
8892,41454,<=50K
8893,41455,<=50K
8894,41456,<=50K
8895,41457,<=50K
8896,41458,<=50K
8897,41459,<=50K
8898,41460,<=50K
8899,41461,<=50K
8900,41462,<=50K
8901,41463,<=50K
8902,41464,<=50K
8903,41465,>50K
8904,41466,<=50K
8905,41467,<=50K
8906,41468,<=50K
8907,41469,<=50K
8908,41470,<=50K
8909,41471,<=50K
8910,41472,<=50K
8911,41473,<=50K
8912,41474,<=50K
8913,41475,<=50K
8914,41476,<=50K
8915,41477,<=50K
8916,41478,<=50K
8917,41479,<=50K
8918,41480,<=50K
8919,41481,<=50K
8920,41482,<=50K
8921,41483,<=50K
8922,41484,<=50K
8923,41485,<=50K
8924,41486,<=50K
8925,41487,<=50K
8926,41488,<=50K
8927,41489,<=50K
8928,41490,<=50K
8929,41491,<=50K
8930,41492,>50K
8931,41493,<=50K
8932,41494,>50K
8933,41495,<=50K
8934,41496,>50K
8935,41497,<=50K
8936,41498,<=50K
8937,41499,<=50K
8938,41500,<=50K
8939,41501,<=50K
8940,41502,<=50K
8941,41503,<=50K
8942,41504,<=50K
8943,41505,<=50K
8944,41506,<=50K
8945,41507,>50K
8946,41508,<=50K
8947,41509,<=50K
8948,41510,<=50K
8949,41511,<=50K
8950,41512,<=50K
8951,41513,<=50K
8952,41514,<=50K
8953,41515,<=50K
8954,41516,>50K
8955,41517,<=50K
8956,41518,<=50K
8957,41519,>50K
8958,41520,<=50K
8959,41521,<=50K
8960,41522,<=50K
8961,41523,>50K
8962,41524,<=50K
8963,41525,<=50K
8964,41526,<=50K
8965,41527,<=50K
8966,41528,<=50K
8967,41529,<=50K
8968,41530,<=50K
8969,41531,<=50K
8970,41532,<=50K
8971,41533,<=50K
8972,41534,<=50K
8973,41535,<=50K
8974,41536,<=50K
8975,41537,<=50K
8976,41538,<=50K
8977,41539,>50K
8978,41540,<=50K
8979,41541,<=50K
8980,41542,<=50K
8981,41543,<=50K
8982,41544,<=50K
8983,41545,<=50K
8984,41546,<=50K
8985,41547,>50K
8986,41548,<=50K
8987,41549,<=50K
8988,41550,<=50K
8989,41551,<=50K
8990,41552,<=50K
8991,41553,<=50K
8992,41554,<=50K
8993,41555,<=50K
8994,41556,<=50K
8995,41557,<=50K
8996,41558,<=50K
8997,41559,<=50K
8998,41560,<=50K
8999,41561,<=50K
9000,41562,<=50K
9001,41563,>50K
9002,41564,>50K
9003,41565,<=50K
9004,41566,<=50K
9005,41567,<=50K
9006,41568,<=50K
9007,41569,<=50K
9008,41570,<=50K
9009,41571,<=50K
9010,41572,<=50K
9011,41573,<=50K
9012,41574,<=50K
9013,41575,<=50K
9014,41576,<=50K
9015,41577,>50K
9016,41578,<=50K
9017,41579,<=50K
9018,41580,>50K
9019,41581,<=50K
9020,41582,<=50K
9021,41583,<=50K
9022,41584,<=50K
9023,41585,>50K
9024,41586,<=50K
9025,41587,<=50K
9026,41588,<=50K
9027,41589,>50K
9028,41590,>50K
9029,41591,<=50K
9030,41592,<=50K
9031,41593,<=50K
9032,41594,<=50K
9033,41595,<=50K
9034,41596,>50K
9035,41597,<=50K
9036,41598,<=50K
9037,41599,<=50K
9038,41600,>50K
9039,41601,<=50K
9040,41602,<=50K
9041,41603,<=50K
9042,41604,<=50K
9043,41605,<=50K
9044,41606,<=50K
9045,41607,<=50K
9046,41608,<=50K
9047,41609,<=50K
9048,41610,<=50K
9049,41611,<=50K
9050,41612,<=50K
9051,41613,<=50K
9052,41614,<=50K
9053,41615,<=50K
9054,41616,<=50K
9055,41617,<=50K
9056,41618,<=50K
9057,41619,>50K
9058,41620,<=50K
9059,41621,<=50K
9060,41622,<=50K
9061,41623,<=50K
9062,41624,<=50K
9063,41625,<=50K
9064,41626,<=50K
9065,41627,<=50K
9066,41628,<=50K
9067,41629,<=50K
9068,41630,<=50K
9069,41631,<=50K
9070,41632,<=50K
9071,41633,<=50K
9072,41634,<=50K
9073,41635,<=50K
9074,41636,<=50K
9075,41637,<=50K
9076,41638,<=50K
9077,41639,>50K
9078,41640,>50K
9079,41641,<=50K
9080,41642,<=50K
9081,41643,<=50K
9082,41644,<=50K
9083,41645,<=50K
9084,41646,<=50K
9085,41647,<=50K
9086,41648,<=50K
9087,41649,>50K
9088,41650,<=50K
9089,41651,<=50K
9090,41652,<=50K
9091,41653,<=50K
9092,41654,<=50K
9093,41655,<=50K
9094,41656,>50K
9095,41657,<=50K
9096,41658,<=50K
9097,41659,>50K
9098,41660,<=50K
9099,41661,<=50K
9100,41662,<=50K
9101,41663,<=50K
9102,41664,<=50K
9103,41665,<=50K
9104,41666,<=50K
9105,41667,<=50K
9106,41668,<=50K
9107,41669,<=50K
9108,41670,<=50K
9109,41671,<=50K
9110,41672,<=50K
9111,41673,<=50K
9112,41674,<=50K
9113,41675,<=50K
9114,41676,>50K
9115,41677,<=50K
9116,41678,<=50K
9117,41679,>50K
9118,41680,<=50K
9119,41681,<=50K
9120,41682,<=50K
9121,41683,<=50K
9122,41684,<=50K
9123,41685,<=50K
9124,41686,<=50K
9125,41687,<=50K
9126,41688,<=50K
9127,41689,<=50K
9128,41690,<=50K
9129,41691,<=50K
9130,41692,<=50K
9131,41693,<=50K
9132,41694,<=50K
9133,41695,<=50K
9134,41696,<=50K
9135,41697,<=50K
9136,41698,<=50K
9137,41699,<=50K
9138,41700,>50K
9139,41701,<=50K
9140,41702,<=50K
9141,41703,<=50K
9142,41704,<=50K
9143,41705,<=50K
9144,41706,<=50K
9145,41707,<=50K
9146,41708,<=50K
9147,41709,<=50K
9148,41710,<=50K
9149,41711,>50K
9150,41712,<=50K
9151,41713,>50K
9152,41714,<=50K
9153,41715,<=50K
9154,41716,<=50K
9155,41717,<=50K
9156,41718,>50K
9157,41719,<=50K
9158,41720,<=50K
9159,41721,>50K
9160,41722,<=50K
9161,41723,<=50K
9162,41724,<=50K
9163,41725,<=50K
9164,41726,<=50K
9165,41727,<=50K
9166,41728,<=50K
9167,41729,<=50K
9168,41730,<=50K
9169,41731,<=50K
9170,41732,<=50K
9171,41733,<=50K
9172,41734,<=50K
9173,41735,>50K
9174,41736,<=50K
9175,41737,<=50K
9176,41738,<=50K
9177,41739,<=50K
9178,41740,<=50K
9179,41741,<=50K
9180,41742,<=50K
9181,41743,<=50K
9182,41744,<=50K
9183,41745,<=50K
9184,41746,>50K
9185,41747,<=50K
9186,41748,>50K
9187,41749,<=50K
9188,41750,<=50K
9189,41751,>50K
9190,41752,<=50K
9191,41753,<=50K
9192,41754,<=50K
9193,41755,<=50K
9194,41756,>50K
9195,41757,<=50K
9196,41758,<=50K
9197,41759,<=50K
9198,41760,<=50K
9199,41761,<=50K
9200,41762,>50K
9201,41763,<=50K
9202,41764,<=50K
9203,41765,<=50K
9204,41766,<=50K
9205,41767,<=50K
9206,41768,>50K
9207,41769,<=50K
9208,41770,<=50K
9209,41771,<=50K
9210,41772,>50K
9211,41773,<=50K
9212,41774,<=50K
9213,41775,<=50K
9214,41776,>50K
9215,41777,<=50K
9216,41778,<=50K
9217,41779,<=50K
9218,41780,<=50K
9219,41781,<=50K
9220,41782,<=50K
9221,41783,<=50K
9222,41784,<=50K
9223,41785,<=50K
9224,41786,<=50K
9225,41787,<=50K
9226,41788,<=50K
9227,41789,<=50K
9228,41790,<=50K
9229,41791,<=50K
9230,41792,>50K
9231,41793,>50K
9232,41794,<=50K
9233,41795,<=50K
9234,41796,<=50K
9235,41797,<=50K
9236,41798,<=50K
9237,41799,>50K
9238,41800,<=50K
9239,41801,<=50K
9240,41802,<=50K
9241,41803,<=50K
9242,41804,<=50K
9243,41805,<=50K
9244,41806,<=50K
9245,41807,<=50K
9246,41808,<=50K
9247,41809,<=50K
9248,41810,>50K
9249,41811,<=50K
9250,41812,<=50K
9251,41813,<=50K
9252,41814,<=50K
9253,41815,<=50K
9254,41816,<=50K
9255,41817,<=50K
9256,41818,>50K
9257,41819,<=50K
9258,41820,<=50K
9259,41821,>50K
9260,41822,<=50K
9261,41823,>50K
9262,41824,<=50K
9263,41825,<=50K
9264,41826,<=50K
9265,41827,<=50K
9266,41828,<=50K
9267,41829,<=50K
9268,41830,<=50K
9269,41831,<=50K
9270,41832,<=50K
9271,41833,<=50K
9272,41834,<=50K
9273,41835,>50K
9274,41836,<=50K
9275,41837,<=50K
9276,41838,<=50K
9277,41839,<=50K
9278,41840,<=50K
9279,41841,>50K
9280,41842,<=50K
9281,41843,<=50K
9282,41844,<=50K
9283,41845,<=50K
9284,41846,<=50K
9285,41847,<=50K
9286,41848,<=50K
9287,41849,<=50K
9288,41850,<=50K
9289,41851,<=50K
9290,41852,>50K
9291,41853,<=50K
9292,41854,<=50K
9293,41855,<=50K
9294,41856,<=50K
9295,41857,<=50K
9296,41858,<=50K
9297,41859,<=50K
9298,41860,<=50K
9299,41861,<=50K
9300,41862,>50K
9301,41863,<=50K
9302,41864,<=50K
9303,41865,<=50K
9304,41866,>50K
9305,41867,<=50K
9306,41868,<=50K
9307,41869,<=50K
9308,41870,<=50K
9309,41871,<=50K
9310,41872,<=50K
9311,41873,<=50K
9312,41874,<=50K
9313,41875,<=50K
9314,41876,<=50K
9315,41877,<=50K
9316,41878,<=50K
9317,41879,<=50K
9318,41880,<=50K
9319,41881,<=50K
9320,41882,<=50K
9321,41883,<=50K
9322,41884,<=50K
9323,41885,<=50K
9324,41886,<=50K
9325,41887,<=50K
9326,41888,<=50K
9327,41889,<=50K
9328,41890,<=50K
9329,41891,<=50K
9330,41892,>50K
9331,41893,>50K
9332,41894,<=50K
9333,41895,<=50K
9334,41896,<=50K
9335,41897,>50K
9336,41898,<=50K
9337,41899,<=50K
9338,41900,<=50K
9339,41901,<=50K
9340,41902,<=50K
9341,41903,<=50K
9342,41904,<=50K
9343,41905,<=50K
9344,41906,<=50K
9345,41907,<=50K
9346,41908,<=50K
9347,41909,<=50K
9348,41910,<=50K
9349,41911,<=50K
9350,41912,<=50K
9351,41913,<=50K
9352,41914,>50K
9353,41915,>50K
9354,41916,<=50K
9355,41917,<=50K
9356,41918,<=50K
9357,41919,<=50K
9358,41920,<=50K
9359,41921,<=50K
9360,41922,<=50K
9361,41923,<=50K
9362,41924,>50K
9363,41925,<=50K
9364,41926,<=50K
9365,41927,<=50K
9366,41928,<=50K
9367,41929,<=50K
9368,41930,<=50K
9369,41931,<=50K
9370,41932,<=50K
9371,41933,<=50K
9372,41934,<=50K
9373,41935,<=50K
9374,41936,<=50K
9375,41937,>50K
9376,41938,<=50K
9377,41939,<=50K
9378,41940,<=50K
9379,41941,<=50K
9380,41942,<=50K
9381,41943,<=50K
9382,41944,<=50K
9383,41945,<=50K
9384,41946,<=50K
9385,41947,<=50K
9386,41948,<=50K
9387,41949,<=50K
9388,41950,<=50K
9389,41951,<=50K
9390,41952,>50K
9391,41953,<=50K
9392,41954,<=50K
9393,41955,<=50K
9394,41956,>50K
9395,41957,<=50K
9396,41958,>50K
9397,41959,>50K
9398,41960,<=50K
9399,41961,<=50K
9400,41962,<=50K
9401,41963,<=50K
9402,41964,<=50K
9403,41965,<=50K
9404,41966,<=50K
9405,41967,<=50K
9406,41968,>50K
9407,41969,<=50K
9408,41970,<=50K
9409,41971,>50K
9410,41972,<=50K
9411,41973,<=50K
9412,41974,>50K
9413,41975,<=50K
9414,41976,<=50K
9415,41977,<=50K
9416,41978,<=50K
9417,41979,<=50K
9418,41980,<=50K
9419,41981,<=50K
9420,41982,<=50K
9421,41983,>50K
9422,41984,<=50K
9423,41985,<=50K
9424,41986,<=50K
9425,41987,<=50K
9426,41988,<=50K
9427,41989,<=50K
9428,41990,<=50K
9429,41991,<=50K
9430,41992,<=50K
9431,41993,<=50K
9432,41994,<=50K
9433,41995,>50K
9434,41996,<=50K
9435,41997,<=50K
9436,41998,<=50K
9437,41999,<=50K
9438,42000,<=50K
9439,42001,<=50K
9440,42002,<=50K
9441,42003,<=50K
9442,42004,<=50K
9443,42005,<=50K
9444,42006,<=50K
9445,42007,<=50K
9446,42008,<=50K
9447,42009,<=50K
9448,42010,<=50K
9449,42011,<=50K
9450,42012,<=50K
9451,42013,>50K
9452,42014,<=50K
9453,42015,<=50K
9454,42016,<=50K
9455,42017,<=50K
9456,42018,<=50K
9457,42019,<=50K
9458,42020,<=50K
9459,42021,<=50K
9460,42022,<=50K
9461,42023,<=50K
9462,42024,>50K
9463,42025,<=50K
9464,42026,<=50K
9465,42027,<=50K
9466,42028,<=50K
9467,42029,<=50K
9468,42030,<=50K
9469,42031,<=50K
9470,42032,>50K
9471,42033,<=50K
9472,42034,>50K
9473,42035,<=50K
9474,42036,<=50K
9475,42037,<=50K
9476,42038,<=50K
9477,42039,>50K
9478,42040,<=50K
9479,42041,<=50K
9480,42042,<=50K
9481,42043,<=50K
9482,42044,<=50K
9483,42045,<=50K
9484,42046,<=50K
9485,42047,<=50K
9486,42048,<=50K
9487,42049,<=50K
9488,42050,>50K
9489,42051,<=50K
9490,42052,>50K
9491,42053,<=50K
9492,42054,<=50K
9493,42055,<=50K
9494,42056,<=50K
9495,42057,<=50K
9496,42058,<=50K
9497,42059,<=50K
9498,42060,<=50K
9499,42061,<=50K
9500,42062,<=50K
9501,42063,<=50K
9502,42064,<=50K
9503,42065,<=50K
9504,42066,<=50K
9505,42067,>50K
9506,42068,<=50K
9507,42069,<=50K
9508,42070,<=50K
9509,42071,<=50K
9510,42072,<=50K
9511,42073,<=50K
9512,42074,<=50K
9513,42075,>50K
9514,42076,<=50K
9515,42077,<=50K
9516,42078,<=50K
9517,42079,<=50K
9518,42080,<=50K
9519,42081,>50K
9520,42082,<=50K
9521,42083,<=50K
